,eval_win_rate,algo,step,scenario
6,0.01,ARMAPPO,2800000.0,academy_counterattack_hard
7,0.0,ARMAPPO,3200000.0,academy_counterattack_hard
8,0.01,ARMAPPO,3600000.0,academy_counterattack_hard
9,0.03,ARMAPPO,4000000.0,academy_counterattack_hard
10,0.01,ARMAPPO,4400000.0,academy_counterattack_hard
11,0.01,ARMAPPO,4800000.0,academy_counterattack_hard
12,0.02,ARMAPPO,5200000.0,academy_counterattack_hard
13,0.03,ARMAPPO,5600000.0,academy_counterattack_hard
14,0.06,ARMAPPO,6000000.0,academy_counterattack_hard
15,0.01,ARMAPPO,6400000.0,academy_counterattack_hard
16,0.02,ARMAPPO,6800000.0,academy_counterattack_hard
17,0.01,ARMAPPO,7200000.0,academy_counterattack_hard
18,0.01,ARMAPPO,7600000.0,academy_counterattack_hard
19,0.02,ARMAPPO,8000000.0,academy_counterattack_hard
20,0.15,ARMAPPO,8400000.0,academy_counterattack_hard
21,0.37,ARMAPPO,8800000.0,academy_counterattack_hard
22,0.35,ARMAPPO,9200000.0,academy_counterattack_hard
23,0.51,ARMAPPO,9600000.0,academy_counterattack_hard
24,0.36,ARMAPPO,10000000.0,academy_counterattack_hard
25,0.55,ARMAPPO,10400000.0,academy_counterattack_hard
26,0.4,ARMAPPO,10800000.0,academy_counterattack_hard
27,0.71,ARMAPPO,11200000.0,academy_counterattack_hard
28,0.54,ARMAPPO,11600000.0,academy_counterattack_hard
29,0.66,ARMAPPO,12000000.0,academy_counterattack_hard
30,0.6,ARMAPPO,12400000.0,academy_counterattack_hard
31,0.68,ARMAPPO,12800000.0,academy_counterattack_hard
32,0.55,ARMAPPO,13200000.0,academy_counterattack_hard
33,0.47,ARMAPPO,13600000.0,academy_counterattack_hard
34,0.54,ARMAPPO,14000000.0,academy_counterattack_hard
35,0.66,ARMAPPO,14400000.0,academy_counterattack_hard
36,0.71,ARMAPPO,14800000.0,academy_counterattack_hard
37,0.7,ARMAPPO,15200000.0,academy_counterattack_hard
38,0.7,ARMAPPO,15600000.0,academy_counterattack_hard
39,0.59,ARMAPPO,16000000.0,academy_counterattack_hard
40,0.55,ARMAPPO,16400000.0,academy_counterattack_hard
41,0.68,ARMAPPO,16800000.0,academy_counterattack_hard
42,0.61,ARMAPPO,17200000.0,academy_counterattack_hard
43,0.52,ARMAPPO,17600000.0,academy_counterattack_hard
44,0.75,ARMAPPO,18000000.0,academy_counterattack_hard
45,0.76,ARMAPPO,18400000.0,academy_counterattack_hard
46,0.59,ARMAPPO,18800000.0,academy_counterattack_hard
47,0.61,ARMAPPO,19200000.0,academy_counterattack_hard
48,0.58,ARMAPPO,19600000.0,academy_counterattack_hard
49,0.6,ARMAPPO,20000000.0,academy_counterattack_hard
0,0.0,ARMAPPO,400000.0,academy_counterattack_hard
1,0.02,ARMAPPO,800000.0,academy_counterattack_hard
2,0.02,ARMAPPO,1200000.0,academy_counterattack_hard
3,0.0,ARMAPPO,1600000.0,academy_counterattack_hard
4,0.0,ARMAPPO,2000000.0,academy_counterattack_hard
5,0.0,ARMAPPO,2400000.0,academy_counterattack_hard
6,0.01,ARMAPPO,2800000.0,academy_counterattack_hard
7,0.01,ARMAPPO,3200000.0,academy_counterattack_hard
8,0.04,ARMAPPO,3600000.0,academy_counterattack_hard
9,0.06,ARMAPPO,4000000.0,academy_counterattack_hard
10,0.01,ARMAPPO,4400000.0,academy_counterattack_hard
11,0.04,ARMAPPO,4800000.0,academy_counterattack_hard
