,win_rate,algo,step,scenario
30,0.5769230769230769,ARMAPPO,12400000.0,academy_corner
31,0.5477326968973747,ARMAPPO,12800000.0,academy_corner
32,0.587538765153651,ARMAPPO,13200000.0,academy_corner
33,0.5202384687794164,ARMAPPO,13600000.0,academy_corner
34,0.5169143218463484,ARMAPPO,14000000.0,academy_corner
35,0.5577812018489985,ARMAPPO,14400000.0,academy_corner
36,0.5790393013100437,ARMAPPO,14800000.0,academy_corner
37,0.5572834020945732,ARMAPPO,15200000.0,academy_corner
38,0.5537190082644629,ARMAPPO,15600000.0,academy_corner
39,0.5828276699029126,ARMAPPO,16000000.0,academy_corner
40,0.4943661971830986,ARMAPPO,16400000.0,academy_corner
41,0.5111411208642809,ARMAPPO,16800000.0,academy_corner
42,0.5436702649656526,ARMAPPO,17200000.0,academy_corner
43,0.5468519065917824,ARMAPPO,17600000.0,academy_corner
44,0.5595386533665836,ARMAPPO,18000000.0,academy_corner
45,0.548906439854192,ARMAPPO,18400000.0,academy_corner
46,0.5535168195718655,ARMAPPO,18800000.0,academy_corner
47,0.4530571333110591,ARMAPPO,19200000.0,academy_corner
48,0.5083853995396251,ARMAPPO,19600000.0,academy_corner
49,0.5054570259208732,ARMAPPO,20000000.0,academy_corner
0,0.0050435580009170105,ARMAPPO,400000.0,academy_corner
1,0.013960703205791106,ARMAPPO,800000.0,academy_corner
2,0.05452562704471101,ARMAPPO,1200000.0,academy_corner
3,0.0834186284544524,ARMAPPO,1600000.0,academy_corner
4,0.1674127126230976,ARMAPPO,2000000.0,academy_corner
5,0.23416856492027335,ARMAPPO,2400000.0,academy_corner
6,0.21026339691189827,ARMAPPO,2800000.0,academy_corner
7,0.2201312910284464,ARMAPPO,3200000.0,academy_corner
8,0.24531377343113284,ARMAPPO,3600000.0,academy_corner
9,0.2824905975762641,ARMAPPO,4000000.0,academy_corner
10,0.3202774377804978,ARMAPPO,4400000.0,academy_corner
11,0.3148069579974544,ARMAPPO,4800000.0,academy_corner
12,0.27910685805422647,ARMAPPO,5200000.0,academy_corner
13,0.33500627352572143,ARMAPPO,5600000.0,academy_corner
14,0.3684210526315789,ARMAPPO,6000000.0,academy_corner
15,0.31052865393158596,ARMAPPO,6400000.0,academy_corner
16,0.3194200351493849,ARMAPPO,6800000.0,academy_corner
17,0.34449339207048457,ARMAPPO,7200000.0,academy_corner
18,0.36168347216133273,ARMAPPO,7600000.0,academy_corner
19,0.31544214694236694,ARMAPPO,8000000.0,academy_corner
20,0.34573304157549234,ARMAPPO,8400000.0,academy_corner
21,0.3813062182244818,ARMAPPO,8800000.0,academy_corner
22,0.3611650485436893,ARMAPPO,9200000.0,academy_corner
23,0.36080360803608036,ARMAPPO,9600000.0,academy_corner
24,0.35495716034271724,ARMAPPO,10000000.0,academy_corner
25,0.37810337810337813,ARMAPPO,10400000.0,academy_corner
26,0.3883495145631068,ARMAPPO,10800000.0,academy_corner
27,0.3855328972681801,ARMAPPO,11200000.0,academy_corner
28,0.36878285483218765,ARMAPPO,11600000.0,academy_corner
29,0.4159938485198001,ARMAPPO,12000000.0,academy_corner
30,0.3746385790995456,ARMAPPO,12400000.0,academy_corner
31,0.4,ARMAPPO,12800000.0,academy_corner
32,0.3392375818251829,ARMAPPO,13200000.0,academy_corner
33,0.35397867104183756,ARMAPPO,13600000.0,academy_corner
34,0.3672064777327935,ARMAPPO,14000000.0,academy_corner
35,0.3442684766214178,ARMAPPO,14400000.0,academy_corner
36,0.2900763358778626,ARMAPPO,14800000.0,academy_corner
37,0.34027055150884494,ARMAPPO,15200000.0,academy_corner
38,0.3825265643447462,ARMAPPO,15600000.0,academy_corner
39,0.391304347826087,ARMAPPO,16000000.0,academy_corner
40,0.38146167557932265,ARMAPPO,16400000.0,academy_corner
41,0.3904653802497162,ARMAPPO,16800000.0,academy_corner
42,0.4055166735282009,ARMAPPO,17200000.0,academy_corner
43,0.40827695980899326,ARMAPPO,17600000.0,academy_corner
44,0.4085315832649713,ARMAPPO,18000000.0,academy_corner
45,0.42857142857142855,ARMAPPO,18400000.0,academy_corner
46,0.4532947139753802,ARMAPPO,18800000.0,academy_corner
47,0.4623406720741599,ARMAPPO,19200000.0,academy_corner
48,0.42674680691209615,ARMAPPO,19600000.0,academy_corner
49,0.4255156608097785,ARMAPPO,20000000.0,academy_corner
0,0.007249660172179429,ARMAPPO,400000.0,academy_corner
1,0.009669211195928753,ARMAPPO,800000.0,academy_corner
2,0.02524955960070464,ARMAPPO,1200000.0,academy_corner
3,0.028554070473876064,ARMAPPO,1600000.0,academy_corner
4,0.05141536683997689,ARMAPPO,2000000.0,academy_corner
5,0.05577464788732395,ARMAPPO,2400000.0,academy_corner
6,0.07222491517207949,ARMAPPO,2800000.0,academy_corner
7,0.07661085743277524,ARMAPPO,3200000.0,academy_corner
8,0.12001967535661584,ARMAPPO,3600000.0,academy_corner
9,0.16780155642023345,ARMAPPO,4000000.0,academy_corner
10,0.14692164179104478,ARMAPPO,4400000.0,academy_corner
11,0.16948334138097537,ARMAPPO,4800000.0,academy_corner
12,0.18870588235294117,ARMAPPO,5200000.0,academy_corner
13,0.2227954971857411,ARMAPPO,5600000.0,academy_corner
14,0.255684084563223,ARMAPPO,6000000.0,academy_corner
15,0.19282720074522589,ARMAPPO,6400000.0,academy_corner
16,0.25974558883873616,ARMAPPO,6800000.0,academy_corner
17,0.24331983805668017,ARMAPPO,7200000.0,academy_corner
18,0.2527520915896081,ARMAPPO,7600000.0,academy_corner
19,0.22513812154696133,ARMAPPO,8000000.0,academy_corner
20,0.2595978062157221,ARMAPPO,8400000.0,academy_corner
21,0.28962472406181017,ARMAPPO,8800000.0,academy_corner
22,0.2995126273814798,ARMAPPO,9200000.0,academy_corner
23,0.35747368421052633,ARMAPPO,9600000.0,academy_corner
24,0.33088235294117646,ARMAPPO,10000000.0,academy_corner
25,0.3739870340356564,ARMAPPO,10400000.0,academy_corner
26,0.3324862346463363,ARMAPPO,10800000.0,academy_corner
27,0.2985468956406869,ARMAPPO,11200000.0,academy_corner
28,0.29742695159180116,ARMAPPO,11600000.0,academy_corner
29,0.321858150145168,ARMAPPO,12000000.0,academy_corner
30,0.3650343990287333,ARMAPPO,12400000.0,academy_corner
31,0.3266007735281478,ARMAPPO,12800000.0,academy_corner
32,0.3398387781077641,ARMAPPO,13200000.0,academy_corner
33,0.3198823034888609,ARMAPPO,13600000.0,academy_corner
34,0.3028720626631854,ARMAPPO,14000000.0,academy_corner
35,0.31343283582089554,ARMAPPO,14400000.0,academy_corner
36,0.2816067653276956,ARMAPPO,14800000.0,academy_corner
37,0.3408033826638478,ARMAPPO,15200000.0,academy_corner
38,0.3147340889276373,ARMAPPO,15600000.0,academy_corner
39,0.3402542372881356,ARMAPPO,16000000.0,academy_corner
40,0.3439569536423841,ARMAPPO,16400000.0,academy_corner
41,0.3399755998373323,ARMAPPO,16800000.0,academy_corner
42,0.3404771532551557,ARMAPPO,17200000.0,academy_corner
43,0.306438127090301,ARMAPPO,17600000.0,academy_corner
44,0.3767178658043654,ARMAPPO,18000000.0,academy_corner
45,0.35219594594594594,ARMAPPO,18400000.0,academy_corner
46,0.33654688869412797,ARMAPPO,18800000.0,academy_corner
47,0.3990208078335373,ARMAPPO,19200000.0,academy_corner
48,0.3793859649122807,ARMAPPO,19600000.0,academy_corner
49,0.2743699476937708,ARMAPPO,20000000.0,academy_corner
0,0.004338394793926247,ARMAPPO,400000.0,academy_corner
1,0.026455026455026454,ARMAPPO,800000.0,academy_corner
2,0.052692530399536766,ARMAPPO,1200000.0,academy_corner
3,0.16675012518778168,ARMAPPO,1600000.0,academy_corner
4,0.22270742358078602,ARMAPPO,2000000.0,academy_corner
5,0.25137362637362637,ARMAPPO,2400000.0,academy_corner
6,0.2870748299319728,ARMAPPO,2800000.0,academy_corner
7,0.3191677733510403,ARMAPPO,3200000.0,academy_corner
8,0.3142134120624209,ARMAPPO,3600000.0,academy_corner
9,0.30366726296958857,ARMAPPO,4000000.0,academy_corner
10,0.3350471293916024,ARMAPPO,4400000.0,academy_corner
11,0.313204146011717,ARMAPPO,4800000.0,academy_corner
12,0.25743494423791824,ARMAPPO,5200000.0,academy_corner
13,0.2502482621648461,ARMAPPO,5600000.0,academy_corner
14,0.2846371347785108,ARMAPPO,6000000.0,academy_corner
15,0.30653753026634384,ARMAPPO,6400000.0,academy_corner
16,0.32870577698163905,ARMAPPO,6800000.0,academy_corner
17,0.34359805510534847,ARMAPPO,7200000.0,academy_corner
18,0.34485738980121,ARMAPPO,7600000.0,academy_corner
19,0.2768361581920904,ARMAPPO,8000000.0,academy_corner
20,0.32861565678903143,ARMAPPO,8400000.0,academy_corner
21,0.28745890089243775,ARMAPPO,8800000.0,academy_corner
22,0.34168987929433614,ARMAPPO,9200000.0,academy_corner
23,0.34907325684024715,ARMAPPO,9600000.0,academy_corner
24,0.3471915081822203,ARMAPPO,10000000.0,academy_corner
25,0.3512911843276937,ARMAPPO,10400000.0,academy_corner
