,eval_win_rate,algo,step,scenario
19,0.46,ARMAPPO,8000000.0,academy_corner
20,0.39,ARMAPPO,8400000.0,academy_corner
21,0.48,ARMAPPO,8800000.0,academy_corner
22,0.49,ARMAPPO,9200000.0,academy_corner
23,0.46,ARMAPPO,9600000.0,academy_corner
24,0.56,ARMAPPO,10000000.0,academy_corner
25,0.57,ARMAPPO,10400000.0,academy_corner
26,0.53,ARMAPPO,10800000.0,academy_corner
27,0.59,ARMAPPO,11200000.0,academy_corner
28,0.62,ARMAPPO,11600000.0,academy_corner
29,0.6,ARMAPPO,12000000.0,academy_corner
30,0.6,ARMAPPO,12400000.0,academy_corner
31,0.52,ARMAPPO,12800000.0,academy_corner
32,0.55,ARMAPPO,13200000.0,academy_corner
33,0.56,ARMAPPO,13600000.0,academy_corner
34,0.42,ARMAPPO,14000000.0,academy_corner
35,0.59,ARMAPPO,14400000.0,academy_corner
36,0.62,ARMAPPO,14800000.0,academy_corner
37,0.54,ARMAPPO,15200000.0,academy_corner
38,0.61,ARMAPPO,15600000.0,academy_corner
39,0.61,ARMAPPO,16000000.0,academy_corner
40,0.43,ARMAPPO,16400000.0,academy_corner
41,0.57,ARMAPPO,16800000.0,academy_corner
42,0.58,ARMAPPO,17200000.0,academy_corner
43,0.59,ARMAPPO,17600000.0,academy_corner
44,0.54,ARMAPPO,18000000.0,academy_corner
45,0.56,ARMAPPO,18400000.0,academy_corner
46,0.48,ARMAPPO,18800000.0,academy_corner
47,0.56,ARMAPPO,19200000.0,academy_corner
48,0.47,ARMAPPO,19600000.0,academy_corner
49,0.7,ARMAPPO,20000000.0,academy_corner
0,0.02,ARMAPPO,400000.0,academy_corner
1,0.04,ARMAPPO,800000.0,academy_corner
2,0.22,ARMAPPO,1200000.0,academy_corner
3,0.25,ARMAPPO,1600000.0,academy_corner
4,0.31,ARMAPPO,2000000.0,academy_corner
5,0.41,ARMAPPO,2400000.0,academy_corner
6,0.39,ARMAPPO,2800000.0,academy_corner
7,0.36,ARMAPPO,3200000.0,academy_corner
8,0.4,ARMAPPO,3600000.0,academy_corner
9,0.35,ARMAPPO,4000000.0,academy_corner
10,0.41,ARMAPPO,4400000.0,academy_corner
11,0.43,ARMAPPO,4800000.0,academy_corner
12,0.5,ARMAPPO,5200000.0,academy_corner
13,0.5,ARMAPPO,5600000.0,academy_corner
14,0.52,ARMAPPO,6000000.0,academy_corner
15,0.63,ARMAPPO,6400000.0,academy_corner
16,0.61,ARMAPPO,6800000.0,academy_corner
17,0.54,ARMAPPO,7200000.0,academy_corner
18,0.57,ARMAPPO,7600000.0,academy_corner
19,0.46,ARMAPPO,8000000.0,academy_corner
20,0.54,ARMAPPO,8400000.0,academy_corner
21,0.5,ARMAPPO,8800000.0,academy_corner
22,0.49,ARMAPPO,9200000.0,academy_corner
23,0.64,ARMAPPO,9600000.0,academy_corner
24,0.6,ARMAPPO,10000000.0,academy_corner
25,0.62,ARMAPPO,10400000.0,academy_corner
26,0.64,ARMAPPO,10800000.0,academy_corner
27,0.65,ARMAPPO,11200000.0,academy_corner
28,0.6,ARMAPPO,11600000.0,academy_corner
29,0.64,ARMAPPO,12000000.0,academy_corner
30,0.53,ARMAPPO,12400000.0,academy_corner
31,0.53,ARMAPPO,12800000.0,academy_corner
32,0.68,ARMAPPO,13200000.0,academy_corner
33,0.5,ARMAPPO,13600000.0,academy_corner
34,0.62,ARMAPPO,14000000.0,academy_corner
35,0.62,ARMAPPO,14400000.0,academy_corner
36,0.62,ARMAPPO,14800000.0,academy_corner
37,0.62,ARMAPPO,15200000.0,academy_corner
38,0.6,ARMAPPO,15600000.0,academy_corner
39,0.66,ARMAPPO,16000000.0,academy_corner
40,0.53,ARMAPPO,16400000.0,academy_corner
41,0.56,ARMAPPO,16800000.0,academy_corner
42,0.47,ARMAPPO,17200000.0,academy_corner
43,0.5,ARMAPPO,17600000.0,academy_corner
44,0.48,ARMAPPO,18000000.0,academy_corner
45,0.65,ARMAPPO,18400000.0,academy_corner
46,0.75,ARMAPPO,18800000.0,academy_corner
47,0.57,ARMAPPO,19200000.0,academy_corner
48,0.61,ARMAPPO,19600000.0,academy_corner
49,0.58,ARMAPPO,20000000.0,academy_corner
0,0.01,ARMAPPO,400000.0,academy_corner
1,0.05,ARMAPPO,800000.0,academy_corner
2,0.25,ARMAPPO,1200000.0,academy_corner
3,0.19,ARMAPPO,1600000.0,academy_corner
4,0.27,ARMAPPO,2000000.0,academy_corner
5,0.3,ARMAPPO,2400000.0,academy_corner
6,0.24,ARMAPPO,2800000.0,academy_corner
7,0.31,ARMAPPO,3200000.0,academy_corner
8,0.27,ARMAPPO,3600000.0,academy_corner
9,0.38,ARMAPPO,4000000.0,academy_corner
10,0.32,ARMAPPO,4400000.0,academy_corner
11,0.36,ARMAPPO,4800000.0,academy_corner
12,0.38,ARMAPPO,5200000.0,academy_corner
13,0.3,ARMAPPO,5600000.0,academy_corner
14,0.37,ARMAPPO,6000000.0,academy_corner
15,0.3,ARMAPPO,6400000.0,academy_corner
16,0.3,ARMAPPO,6800000.0,academy_corner
17,0.3,ARMAPPO,7200000.0,academy_corner
18,0.27,ARMAPPO,7600000.0,academy_corner
19,0.46,ARMAPPO,8000000.0,academy_corner
20,0.45,ARMAPPO,8400000.0,academy_corner
21,0.4,ARMAPPO,8800000.0,academy_corner
22,0.31,ARMAPPO,9200000.0,academy_corner
23,0.39,ARMAPPO,9600000.0,academy_corner
24,0.4,ARMAPPO,10000000.0,academy_corner
25,0.49,ARMAPPO,10400000.0,academy_corner
26,0.46,ARMAPPO,10800000.0,academy_corner
27,0.37,ARMAPPO,11200000.0,academy_corner
28,0.45,ARMAPPO,11600000.0,academy_corner
29,0.4,ARMAPPO,12000000.0,academy_corner
30,0.42,ARMAPPO,12400000.0,academy_corner
31,0.37,ARMAPPO,12800000.0,academy_corner
32,0.34,ARMAPPO,13200000.0,academy_corner
33,0.42,ARMAPPO,13600000.0,academy_corner
34,0.46,ARMAPPO,14000000.0,academy_corner
35,0.34,ARMAPPO,14400000.0,academy_corner
36,0.38,ARMAPPO,14800000.0,academy_corner
37,0.33,ARMAPPO,15200000.0,academy_corner
38,0.49,ARMAPPO,15600000.0,academy_corner
39,0.43,ARMAPPO,16000000.0,academy_corner
40,0.4,ARMAPPO,16400000.0,academy_corner
41,0.4,ARMAPPO,16800000.0,academy_corner
