,average_episode_rewards,algo,step,scenario
45,-0.6259999703615904,MAPPO,18400000.0,5_vs_5
46,-0.7019999902695417,MAPPO,18800000.0,5_vs_5
47,-0.4679999779909849,MAPPO,19200000.0,5_vs_5
48,-0.7059999741613865,MAPPO,19600000.0,5_vs_5
49,-0.4679999779909849,MAPPO,20000000.0,5_vs_5
0,-0.4659999627619982,MAPPO,400000.0,5_vs_5
1,-1.0340000502765179,MAPPO,800000.0,5_vs_5
2,-0.4800000227987766,MAPPO,1200000.0,5_vs_5
3,-0.3700000001117587,MAPPO,1600000.0,5_vs_5
4,-0.8679999969899654,MAPPO,2000000.0,5_vs_5
5,-1.0119999758899212,MAPPO,2400000.0,5_vs_5
6,-0.7000000216066837,MAPPO,2800000.0,5_vs_5
7,-0.9219999425113201,MAPPO,3200000.0,5_vs_5
8,-0.8679999969899654,MAPPO,3600000.0,5_vs_5
9,-0.4619999788701534,MAPPO,4000000.0,5_vs_5
10,-0.7960000075399876,MAPPO,4400000.0,5_vs_5
11,-0.7160000037401915,MAPPO,4800000.0,5_vs_5
12,-0.7160000037401915,MAPPO,5200000.0,5_vs_5
13,-0.6239999551326036,MAPPO,5600000.0,5_vs_5
14,-0.4660000093281269,MAPPO,6000000.0,5_vs_5
15,-0.7719999644905329,MAPPO,6400000.0,5_vs_5
16,-0.7960000075399876,MAPPO,6800000.0,5_vs_5
17,-0.9580000303685665,MAPPO,7200000.0,5_vs_5
18,-0.4780000075697899,MAPPO,7600000.0,5_vs_5
19,-0.46999999321997166,MAPPO,8000000.0,5_vs_5
20,-0.5559999961405993,MAPPO,8400000.0,5_vs_5
21,-0.6339999847114086,MAPPO,8800000.0,5_vs_5
22,-0.547999981790781,MAPPO,9200000.0,5_vs_5
23,-0.8679999969899654,MAPPO,9600000.0,5_vs_5
24,-0.5299999844282866,MAPPO,10000000.0,5_vs_5
25,-0.5540000274777412,MAPPO,10400000.0,5_vs_5
26,-0.6139999721199274,MAPPO,10800000.0,5_vs_5
27,-0.7880000397562981,MAPPO,11200000.0,5_vs_5
28,-0.47599999234080315,MAPPO,11600000.0,5_vs_5
29,-0.7140000350773335,MAPPO,12000000.0,5_vs_5
30,-0.6339999847114086,MAPPO,12400000.0,5_vs_5
31,-0.7880000397562981,MAPPO,12800000.0,5_vs_5
32,-0.5539999809116125,MAPPO,13200000.0,5_vs_5
33,-0.9539999067783356,MAPPO,13600000.0,5_vs_5
34,-0.94200000166893,MAPPO,14000000.0,5_vs_5
35,-0.6279999855905771,MAPPO,14400000.0,5_vs_5
36,-0.7860000245273113,MAPPO,14800000.0,5_vs_5
37,-0.9359999559819698,MAPPO,15200000.0,5_vs_5
38,-0.8620000444352627,MAPPO,15600000.0,5_vs_5
39,-0.7939999923110008,MAPPO,16000000.0,5_vs_5
40,-0.6299999542534351,MAPPO,16400000.0,5_vs_5
41,-0.45599997974932194,MAPPO,16800000.0,5_vs_5
42,-0.558000011369586,MAPPO,17200000.0,5_vs_5
43,-0.6120000034570694,MAPPO,17600000.0,5_vs_5
44,-0.46399999409914017,MAPPO,18000000.0,5_vs_5
45,-0.6399999838322401,MAPPO,18400000.0,5_vs_5
46,-0.7160000037401915,MAPPO,18800000.0,5_vs_5
47,-0.7899999618530273,MAPPO,19200000.0,5_vs_5
48,-0.4780000075697899,MAPPO,19600000.0,5_vs_5
49,-0.5420000292360783,MAPPO,20000000.0,5_vs_5
0,-0.31999999191612005,MAPPO,400000.0,5_vs_5
1,-0.6219999864697456,MAPPO,800000.0,5_vs_5
2,-0.9180000051856041,MAPPO,1200000.0,5_vs_5
3,-0.8700000122189522,MAPPO,1600000.0,5_vs_5
4,-0.7860000245273113,MAPPO,2000000.0,5_vs_5
5,-0.8679999969899654,MAPPO,2400000.0,5_vs_5
6,-0.8659999817609787,MAPPO,2800000.0,5_vs_5
7,-0.7199999876320362,MAPPO,3200000.0,5_vs_5
8,-0.3100000089034438,MAPPO,3600000.0,5_vs_5
9,-0.71000000461936,MAPPO,4000000.0,5_vs_5
10,-0.8659999817609787,MAPPO,4400000.0,5_vs_5
11,-1.1959999799728394,MAPPO,4800000.0,5_vs_5
12,-1.0219999589025974,MAPPO,5200000.0,5_vs_5
13,-0.7079999428242445,MAPPO,5600000.0,5_vs_5
14,-0.6340000312775373,MAPPO,6000000.0,5_vs_5
15,-0.7939999923110008,MAPPO,6400000.0,5_vs_5
16,-0.5239999853074551,MAPPO,6800000.0,5_vs_5
17,-0.4800000227987766,MAPPO,7200000.0,5_vs_5
18,-0.5499999970197678,MAPPO,7600000.0,5_vs_5
19,-0.5439999978989363,MAPPO,8000000.0,5_vs_5
20,-0.9399999864399433,MAPPO,8400000.0,5_vs_5
21,-0.5559999961405993,MAPPO,8800000.0,5_vs_5
22,-1.1080000549554825,MAPPO,9200000.0,5_vs_5
23,-0.8320000022649765,MAPPO,9600000.0,5_vs_5
24,-0.800000037997961,MAPPO,10000000.0,5_vs_5
25,-0.8640000596642494,MAPPO,10400000.0,5_vs_5
26,-0.8700000122189522,MAPPO,10800000.0,5_vs_5
27,-1.1859999969601631,MAPPO,11200000.0,5_vs_5
28,-0.35200000274926424,MAPPO,11600000.0,5_vs_5
29,-0.6940000224858522,MAPPO,12000000.0,5_vs_5
30,-0.800000037997961,MAPPO,12400000.0,5_vs_5
31,-0.3980000037699938,MAPPO,12800000.0,5_vs_5
32,-0.558000011369586,MAPPO,13200000.0,5_vs_5
33,-0.5279999691992998,MAPPO,13600000.0,5_vs_5
34,-0.8460000157356262,MAPPO,14000000.0,5_vs_5
35,-0.6080000195652246,MAPPO,14400000.0,5_vs_5
36,-0.8740000426769257,MAPPO,14800000.0,5_vs_5
37,-1.19400005787611,MAPPO,15200000.0,5_vs_5
38,-0.8739999495446682,MAPPO,15600000.0,5_vs_5
39,-0.559999980032444,MAPPO,16000000.0,5_vs_5
40,-1.0279999114573002,MAPPO,16400000.0,5_vs_5
41,-0.8739999495446682,MAPPO,16800000.0,5_vs_5
42,-0.46999999321997166,MAPPO,17200000.0,5_vs_5
43,-0.7980000227689743,MAPPO,17600000.0,5_vs_5
44,-0.9300000034272671,MAPPO,18000000.0,5_vs_5
45,-0.6279999855905771,MAPPO,18400000.0,5_vs_5
46,-0.5420000292360783,MAPPO,18800000.0,5_vs_5
47,-0.800000037997961,MAPPO,19200000.0,5_vs_5
48,-0.9519999846816063,MAPPO,19600000.0,5_vs_5
49,-0.38400001358240843,MAPPO,20000000.0,5_vs_5
