,eval_win_rate,algo,step,scenario
16,0.09107191051264,AengMixer,4010000.0,10gen_terran 10v10
17,0.141607528410112,AengMixer,4260000.0,10gen_terran 10v10
18,0.1570360227280896,AengMixer,4510000.0,10gen_terran 10v10
19,0.1568788181824717,AengMixer,4760000.0,10gen_terran 10v10
20,0.18800305454597738,AengMixer,5010000.0,10gen_terran 10v10
21,0.1754024436367819,AengMixer,5260000.0,10gen_terran 10v10
22,0.15282195490942554,AengMixer,5510000.0,10gen_terran 10v10
23,0.17225756392754044,AengMixer,5760000.0,10gen_terran 10v10
24,0.18155605114203235,AengMixer,6010000.0,10gen_terran 10v10
25,0.2139948409136259,AengMixer,6260000.0,10gen_terran 10v10
26,0.20869587273090073,AengMixer,6510000.0,10gen_terran 10v10
27,0.1982066981847206,AengMixer,6760000.0,10gen_terran 10v10
28,0.21481535854777647,AengMixer,7010000.0,10gen_terran 10v10
29,0.2156022868382212,AengMixer,7260000.0,10gen_terran 10v10
30,0.19748182947057696,AengMixer,7510000.0,10gen_terran 10v10
31,0.20798546357646158,AengMixer,7760000.0,10gen_terran 10v10
32,0.2163883708611693,AengMixer,8010000.0,10gen_terran 10v10
33,0.20436069668893544,AengMixer,8260000.0,10gen_terran 10v10
34,0.21973855735114836,AengMixer,8510000.0,10gen_terran 10v10
35,0.2320408458809187,AengMixer,8760000.0,10gen_terran 10v10
36,0.25438267670473497,AengMixer,9010000.0,10gen_terran 10v10
37,0.24100614136378798,AengMixer,9260000.0,10gen_terran 10v10
38,0.2615549130910304,AengMixer,9510000.0,10gen_terran 10v10
39,0.28424393047282437,AengMixer,9760000.0,10gen_terran 10v10
0,0.0,MAT-Dec,10000.0,10gen_terran 10v10
1,0.0,MAT-Dec,260000.0,10gen_terran 10v10
2,0.0,MAT-Dec,510000.0,10gen_terran 10v10
3,0.025,MAT-Dec,760000.0,10gen_terran 10v10
4,0.026250000000000002,MAT-Dec,1010000.0,10gen_terran 10v10
5,0.0335,MAT-Dec,1260000.0,10gen_terran 10v10
6,0.03305,MAT-Dec,1510000.0,10gen_terran 10v10
7,0.04519000000000001,MAT-Dec,1760000.0,10gen_terran 10v10
8,0.04240200000000001,MAT-Dec,2010000.0,10gen_terran 10v10
9,0.05267160000000001,MAT-Dec,2260000.0,10gen_terran 10v10
10,0.05463728000000001,MAT-Dec,2510000.0,10gen_terran 10v10
11,0.08120982400000001,MAT-Dec,2760000.0,10gen_terran 10v10
12,0.08996785920000003,MAT-Dec,3010000.0,10gen_terran 10v10
13,0.11572428736000004,MAT-Dec,3260000.0,10gen_terran 10v10
14,0.12382942988800004,MAT-Dec,3510000.0,10gen_terran 10v10
15,0.12406354391040003,MAT-Dec,3760000.0,10gen_terran 10v10
16,0.12425083512832003,MAT-Dec,4010000.0,10gen_terran 10v10
17,0.11815066810265602,MAT-Dec,4260000.0,10gen_terran 10v10
18,0.13827053448212484,MAT-Dec,4510000.0,10gen_terran 10v10
19,0.1418664275856999,MAT-Dec,4760000.0,10gen_terran 10v10
20,0.16349314206855992,MAT-Dec,5010000.0,10gen_terran 10v10
21,0.15579451365484792,MAT-Dec,5260000.0,10gen_terran 10v10
22,0.17463561092387836,MAT-Dec,5510000.0,10gen_terran 10v10
23,0.19595848873910268,MAT-Dec,5760000.0,10gen_terran 10v10
24,0.19426679099128216,MAT-Dec,6010000.0,10gen_terran 10v10
25,0.23041343279302576,MAT-Dec,6260000.0,10gen_terran 10v10
26,0.2405807462344206,MAT-Dec,6510000.0,10gen_terran 10v10
27,0.21746459698753648,MAT-Dec,6760000.0,10gen_terran 10v10
28,0.1802216775900292,MAT-Dec,7010000.0,10gen_terran 10v10
29,0.19417734207202336,MAT-Dec,7260000.0,10gen_terran 10v10
30,0.1803418736576187,MAT-Dec,7510000.0,10gen_terran 10v10
31,0.18802349892609496,MAT-Dec,7760000.0,10gen_terran 10v10
32,0.20041879914087596,MAT-Dec,8010000.0,10gen_terran 10v10
33,0.21033503931270076,MAT-Dec,8260000.0,10gen_terran 10v10
34,0.24326803145016063,MAT-Dec,8510000.0,10gen_terran 10v10
35,0.2383644251601285,MAT-Dec,8760000.0,10gen_terran 10v10
36,0.24694154012810282,MAT-Dec,9010000.0,10gen_terran 10v10
37,0.2663032321024823,MAT-Dec,9260000.0,10gen_terran 10v10
38,0.26304258568198585,MAT-Dec,9510000.0,10gen_terran 10v10
39,0.27293406854558866,MAT-Dec,9760000.0,10gen_terran 10v10
0,0.0,MAT-Dec,10000.0,10gen_terran 10v10
1,0.00625,MAT-Dec,260000.0,10gen_terran 10v10
2,0.005000000000000001,MAT-Dec,510000.0,10gen_terran 10v10
3,0.004000000000000001,MAT-Dec,760000.0,10gen_terran 10v10
4,0.003200000000000001,MAT-Dec,1010000.0,10gen_terran 10v10
5,0.002560000000000001,MAT-Dec,1260000.0,10gen_terran 10v10
6,0.014548000000000002,MAT-Dec,1510000.0,10gen_terran 10v10
7,0.030388400000000003,MAT-Dec,1760000.0,10gen_terran 10v10
8,0.036810720000000005,MAT-Dec,2010000.0,10gen_terran 10v10
9,0.029448576000000004,MAT-Dec,2260000.0,10gen_terran 10v10
10,0.054808860800000005,MAT-Dec,2510000.0,10gen_terran 10v10
11,0.05634708864,MAT-Dec,2760000.0,10gen_terran 10v10
12,0.095077670912,MAT-Dec,3010000.0,10gen_terran 10v10
13,0.10731213672960001,MAT-Dec,3260000.0,10gen_terran 10v10
14,0.11709970938368001,MAT-Dec,3510000.0,10gen_terran 10v10
