,eval_average_episode_rewards,train_episode_rewards,algo,step,scenario
8,901.9489963934138,235.99384090260523,MAPPO_FULL,804000.0,Ant-v2 4x2
9,982.2507694016401,512.0489863681833,MAPPO_FULL,904000.0,Ant-v2 4x2
10,931.4232964417472,280.772904595268,MAPPO_FULL,1004000.0,Ant-v2 4x2
11,907.4459491810842,476.79425468762446,MAPPO_FULL,1104000.0,Ant-v2 4x2
12,1054.0065311199498,527.5997249680426,MAPPO_FULL,1204000.0,Ant-v2 4x2
13,868.7660335930107,595.7917298131672,MAPPO_FULL,1304000.0,Ant-v2 4x2
14,1020.7455261376814,482.6113612193862,MAPPO_FULL,1404000.0,Ant-v2 4x2
15,1474.0846072353365,596.7548477510312,MAPPO_FULL,1504000.0,Ant-v2 4x2
16,2041.4814862391559,802.831095260517,MAPPO_FULL,1604000.0,Ant-v2 4x2
17,2175.2689983119135,585.3498272494973,MAPPO_FULL,1704000.0,Ant-v2 4x2
18,1891.6611073328072,603.4880174340391,MAPPO_FULL,1804000.0,Ant-v2 4x2
19,2397.0358305531863,726.1611068289877,MAPPO_FULL,1904000.0,Ant-v2 4x2
20,2218.9215586613136,932.0888456085863,MAPPO_FULL,2004000.0,Ant-v2 4x2
21,2612.5920795278516,626.7729627348327,MAPPO_FULL,2104000.0,Ant-v2 4x2
22,2628.3946170322065,484.68445658315824,MAPPO_FULL,2204000.0,Ant-v2 4x2
23,2440.0695180908565,865.9292790100562,MAPPO_FULL,2304000.0,Ant-v2 4x2
24,2380.1165968347013,951.0857420251814,MAPPO_FULL,2404000.0,Ant-v2 4x2
25,2903.0716115217756,754.5167711187668,MAPPO_FULL,2504000.0,Ant-v2 4x2
26,3044.2153587664993,1315.7353384928817,MAPPO_FULL,2604000.0,Ant-v2 4x2
27,2791.2882211703654,970.1374280474781,MAPPO_FULL,2704000.0,Ant-v2 4x2
28,3175.694977506645,1609.4318552515078,MAPPO_FULL,2804000.0,Ant-v2 4x2
29,3144.8267029757585,1543.6914377279018,MAPPO_FULL,2904000.0,Ant-v2 4x2
30,3127.2637184657556,1423.0216652754384,MAPPO_FULL,3004000.0,Ant-v2 4x2
31,3428.2057910010058,826.5211249511752,MAPPO_FULL,3104000.0,Ant-v2 4x2
32,3079.7118882763225,1671.9286623701287,MAPPO_FULL,3204000.0,Ant-v2 4x2
33,3402.6544396864983,1625.4040671432151,MAPPO_FULL,3304000.0,Ant-v2 4x2
34,3025.45221033251,2103.759893816899,MAPPO_FULL,3404000.0,Ant-v2 4x2
35,3043.11740655465,1923.0748288462141,MAPPO_FULL,3504000.0,Ant-v2 4x2
36,3795.8519882921983,2400.4539827830617,MAPPO_FULL,3604000.0,Ant-v2 4x2
37,3658.792558517882,2085.669088226555,MAPPO_FULL,3704000.0,Ant-v2 4x2
38,2853.6110114215194,1826.9967349138853,MAPPO_FULL,3804000.0,Ant-v2 4x2
39,3481.53765821726,1643.7543587293626,MAPPO_FULL,3904000.0,Ant-v2 4x2
40,3558.404084551261,1993.3096717231062,MAPPO_FULL,4004000.0,Ant-v2 4x2
41,3823.608468347852,813.2645685407126,MAPPO_FULL,4104000.0,Ant-v2 4x2
42,3338.860326758673,2629.581993661354,MAPPO_FULL,4204000.0,Ant-v2 4x2
43,3619.909546149885,2653.6762640652664,MAPPO_FULL,4304000.0,Ant-v2 4x2
44,3598.7992915600676,2667.9392225130264,MAPPO_FULL,4404000.0,Ant-v2 4x2
45,3107.856050923833,1232.597200097689,MAPPO_FULL,4504000.0,Ant-v2 4x2
46,3789.4127532619145,1891.8531075494343,MAPPO_FULL,4604000.0,Ant-v2 4x2
47,3285.37069409736,2485.834688460261,MAPPO_FULL,4704000.0,Ant-v2 4x2
48,4014.5346243925765,2766.966193471837,MAPPO_FULL,4804000.0,Ant-v2 4x2
49,4061.8936168851687,2763.1200914561814,MAPPO_FULL,4904000.0,Ant-v2 4x2
50,3580.184756426491,1919.7217482726192,MAPPO_FULL,5004000.0,Ant-v2 4x2
51,2454.4680325682775,3158.546902659573,MAPPO_FULL,5104000.0,Ant-v2 4x2
52,3131.200207669718,2564.4431495713497,MAPPO_FULL,5204000.0,Ant-v2 4x2
53,4078.770110792072,2380.6326849931406,MAPPO_FULL,5304000.0,Ant-v2 4x2
54,4265.44064036208,3159.4829371478945,MAPPO_FULL,5404000.0,Ant-v2 4x2
55,3709.984565421541,2799.485390407528,MAPPO_FULL,5504000.0,Ant-v2 4x2
56,4311.403182303706,1953.1608880920946,MAPPO_FULL,5604000.0,Ant-v2 4x2
57,4089.2464980627833,2362.355834121355,MAPPO_FULL,5704000.0,Ant-v2 4x2
58,4424.657609702657,3353.223578566065,MAPPO_FULL,5804000.0,Ant-v2 4x2
59,4013.4142481736126,3171.9793240367976,MAPPO_FULL,5904000.0,Ant-v2 4x2
60,4327.0426434912515,3632.9491692717465,MAPPO_FULL,6004000.0,Ant-v2 4x2
61,4150.367111118272,3462.7026325626057,MAPPO_FULL,6104000.0,Ant-v2 4x2
62,4168.906313726929,2430.776336650316,MAPPO_FULL,6204000.0,Ant-v2 4x2
63,2939.1263940116332,2663.784678046409,MAPPO_FULL,6304000.0,Ant-v2 4x2
64,4326.878804492682,1911.518105875711,MAPPO_FULL,6404000.0,Ant-v2 4x2
65,4070.57759839781,3227.3887348822223,MAPPO_FULL,6504000.0,Ant-v2 4x2
66,4352.926794114215,2961.8316511201106,MAPPO_FULL,6604000.0,Ant-v2 4x2
67,4399.555012889965,1523.6727476548836,MAPPO_FULL,6704000.0,Ant-v2 4x2
68,4453.6461587211625,3156.0419358469776,MAPPO_FULL,6804000.0,Ant-v2 4x2
69,3980.3497631318082,3021.277122974025,MAPPO_FULL,6904000.0,Ant-v2 4x2
70,4533.675851961323,3038.970464063786,MAPPO_FULL,7004000.0,Ant-v2 4x2
71,4843.295947012952,3490.785803629308,MAPPO_FULL,7104000.0,Ant-v2 4x2
72,4511.721185641067,3315.4275069315418,MAPPO_FULL,7204000.0,Ant-v2 4x2
73,4715.83937286489,3685.7987081775814,MAPPO_FULL,7304000.0,Ant-v2 4x2
74,4380.517227156903,3801.5848920942854,MAPPO_FULL,7404000.0,Ant-v2 4x2
75,4315.699336093634,3450.23725592133,MAPPO_FULL,7504000.0,Ant-v2 4x2
76,4300.480252658254,3683.2940749192476,MAPPO_FULL,7604000.0,Ant-v2 4x2
77,4324.473774825751,3510.6047657949625,MAPPO_FULL,7704000.0,Ant-v2 4x2
78,4537.682139254645,3770.367504626978,MAPPO_FULL,7804000.0,Ant-v2 4x2
